TIMESTAMP;DEPTH;ID;URL;DOMAIN;PRODUCT;DATASET_TOTAL;DOMAIN_COUNTRY;IP_COUNTRY;ROOT_DOMAIN
2019-01-04 17:24:30.124134;DEPTH0;URL149352;https://data.savigny-le-temple.fr;https://data.savigny-le-temple.fr/explore/;OPENDATASOFT;4;France;France;data.savigny-le-temple.fr
2019-01-04 17:48:30.653772;DEPTH0;URL257251;http://data.sazp.sk;https://data.sazp.sk/;CKAN;5;Slovakia;Slovakia;data.sazp.sk
2019-01-04 16:19:08.926371;DEPTH0;URL16262;http://data.sbb.ch;https://data.sbb.ch:443/pages/home/;OPENDATASOFT;57;Switzerland;Ireland;data.sbb.ch
2019-01-04 17:46:00.815060;DEPTH0;URL234442;http://data.sccgov.org;https://data.sccgov.org/;SOCRATA;17;(not available);United States;data.sccgov.org
2019-01-04 17:31:41.625144;DEPTH0;URL150424;http://data.seattle.gov;https://data.seattle.gov/;SOCRATA;267;(not available);United States;data.seattle.gov
2019-01-04 17:46:05.080556;DEPTH0;URL235213;http://data.sfgov.org;https://datasf.org/opendata/;SOCRATA;322;(not available);United States;data.sfgov.org
2019-01-04 17:51:30.366498;DEPTH0;URL266090;http://data.sheffield.gov.uk;https://data.sheffield.gov.uk/;SOCRATA;133;(not available);Ireland;data.sheffield.gov.uk
2019-01-04 17:24:35.608236;DEPTH0;URL149376;http://data.sicoval.fr;https://data.sicoval.fr:443/pages/accueil2/;OPENDATASOFT;59;France;(not available);data.sicoval.fr
2019-01-04 17:46:13.486453;DEPTH0;URL235952;http://data.sjcgis.org;http://data.sjcgis.org;ARCGIS;72;(not available);United States;data.sjcgis.org
2019-01-04 17:34:44.728451;DEPTH0;URL152657;http://data.smartdublin.ie;https://data.smartdublin.ie/;CKAN;279;Ireland;Germany;data.smartdublin.ie
2019-01-04 17:46:14.830235;DEPTH0;URL236176;http://data.smcgov.org;https://data.smcgov.org/;SOCRATA;414;(not available);United States;data.smcgov.org
2019-01-04 17:39:17.750458;DEPTH0;URL179265;http://data.smgov.net;https://data.smgov.net/;SOCRATA;33;(not available);United States;data.smgov.net
2019-01-04 17:13:43.458285;DEPTH0;URL108399;http://data.sncf.com;https://data.sncf.com:443/explore/;OPENDATASOFT;216;(not available);Ireland;data.sncf.com
2019-01-04 17:31:44.031351;DEPTH0;URL150431;http://data.somervillema.gov;https://data.somervillema.gov/;SOCRATA;29;(not available);United States;data.somervillema.gov
2019-01-04 17:26:04.386601;DEPTH0;URL149914;http://data.sonomacounty.ca.gov;https://data.sonomacounty.ca.gov/;SOCRATA;31;(not available);United States;data.sonomacounty.ca.gov
2019-01-04 16:16:06.496563;DEPTH0;URL13270;http://data.squamish.ca;http://data.squamish.ca;ARCGIS;53;Canada;United States;data.squamish.ca
2019-01-04 17:46:18.283226;DEPTH0;URL236968;http://data.srcity.org;https://data.srcity.org/;SOCRATA;91;(not available);United States;data.srcity.org
2019-01-04 17:24:49.951601;DEPTH0;URL149420;http://data.stmalo-agglomeration.fr;https://data.stmalo-agglomeration.fr:443/page/accueil/;OPENDATASOFT;84;France;Ireland;data.stmalo-agglomeration.fr
2019-01-04 16:16:09.965134;DEPTH0;URL13307;http://data.strathcona.ca;https://data.strathcona.ca/;SOCRATA;51;Canada;United States;data.strathcona.ca
2019-01-04 17:46:20.798771;DEPTH0;URL237968;http://data.sustainablesm.org;https://data.sustainablesm.org/;SOCRATA;99;(not available);United States;data.sustainablesm.org
2019-01-04 17:14:38.425339;DEPTH0;URL111763;https://data.swisscom.com;https://data.swisscom.com/pages/home/;OPENDATASOFT;152;(not available);Germany;data.swisscom.com
2019-01-04 17:39:22.765947;DEPTH0;URL179537;http://data.syrgov.net;http://data.syrgov.net;ARCGIS;69;(not available);United States;data.syrgov.net
2019-01-04 17:49:33.510975;DEPTH0;URL259063;http://data.taichung.gov.tw;https://opendata.taichung.gov.tw/;CKAN;1857;Taiwan;Taiwan;data.taichung.gov.tw
2019-01-04 17:49:42.307643;DEPTH0;URL259066;http://data.tainan.gov.tw;http://data.tainan.gov.tw;CKAN;595;Taiwan;Taiwan;data.tainan.gov.tw
2019-01-04 17:39:24.109663;DEPTH0;URL179572;http://data.taxpayer.net;https://socrata.com/;SOCRATA;-1;(not available);United States;data.taxpayer.net
2019-01-04 16:18:14.923215;DEPTH0;URL13348;http://data.techno-science.ca;http://data.techno-science.ca;CKAN;36;Canada;United States;data.techno-science.ca
2019-01-04 17:31:51.937373;DEPTH0;URL150439;http://data.texas.gov;https://data.texas.gov/;SOCRATA;441;(not available);United States;data.texas.gov
2019-01-04 17:31:54.952840;DEPTH0;URL150442;https://data.tn.gov;https://data.tn.gov/dataset;CKAN;67;(not available);United States;data.tn.gov
2019-01-04 17:14:45.565575;DEPTH0;URL116486;https://data.tompsc.com;https://data.tompsc.com;SOCRATA;13;(not available);United States;data.tompsc.com
2019-01-04 17:46:26.157964;DEPTH0;URL242413;http://data.topeka.org;https://data.topeka.org/;SOCRATA;185;(not available);United States;data.topeka.org
2019-01-04 16:15:49.340801;DEPTH0;URL12861;http://data.torontopolice.on.ca;http://data.torontopolice.on.ca;ARCGIS;57;Canada;United States;data.torontopolice.on.ca
2019-01-04 17:24:55.170162;DEPTH0;URL149470;http://data.toulouse-metropole.fr;https://data.toulouse-metropole.fr:443/pages/accueil/;OPENDATASOFT;318;France;Ireland;data.toulouse-metropole.fr
2019-01-04 17:46:29.642173;DEPTH0;URL242516;http://data.townofcary.org;https://data.townofcary.org:443/pages/homepage/;OPENDATASOFT;39;(not available);United States;data.townofcary.org
2019-01-04 17:31:32.969268;DEPTH0;URL150410;http://data.treasury.ri.gov;http://data.treasury.ri.gov;CKAN;305;(not available);United States;data.treasury.ri.gov
2019-01-04 17:14:46.784387;DEPTH0;URL118256;http://data.tuscaloosa.com;https://data.tuscaloosa.com/;SOCRATA;7;(not available);United States;data.tuscaloosa.com
2019-01-04 17:16:45.014727;DEPTH0;URL142204;http://data.ucar.edu;https://data.ucar.edu/;CKAN;10587;(not available);United States;data.ucar.edu
2019-01-04 17:50:33.899643;DEPTH0;URL259522;http://data.ug;http://catalog.data.ug/;CKAN;422;Uganda;South Africa;data.ug
2019-01-04 17:52:26.895781;DEPTH0;URL271134;https://data.urbanaillinois.us;https://data.urbanaillinois.us;SOCRATA;13;United States of America;United States;data.urbanaillinois.us
2019-01-04 17:32:02.171401;DEPTH0;URL150456;https://data.usaid.gov;https://data.usaid.gov;SOCRATA;344;(not available);United States;data.usaid.gov
2019-01-04 17:14:49.096691;DEPTH0;URL119933;http://data.vbgov.com;https://data.vbgov.com/;SOCRATA;30;(not available);United States;data.vbgov.com
2019-01-04 17:32:13.499095;DEPTH0;URL150542;http://data.vermont.gov;https://data.vermont.gov/;SOCRATA;56;(not available);United States;data.vermont.gov
2019-01-04 16:11:53.583066;DEPTH0;URL4157;https://www.data.vic.gov.au;https://www.data.vic.gov.au;CKAN;6501;Australia;Australia;data.vic.gov.au
2019-01-04 17:32:32.264115;DEPTH0;URL150550;http://data.virginia.gov;http://data.virginia.gov;ARCGIS;120;(not available);United States;data.virginia.gov
2019-01-04 17:46:40.141869;DEPTH0;URL245354;http://data.vta.org;http://data.vta.org;ARCGIS;59;(not available);United States;data.vta.org
2019-01-04 17:32:37.842073;DEPTH0;URL150553;http://data.wa.gov;https://data.wa.gov/;SOCRATA;453;(not available);United States;data.wa.gov
2019-01-04 16:18:34.957645;DEPTH0;URL13584;http://data.waterloo.ca;http://data.waterloo.ca;ARCGIS;173;Canada;United States;data.waterloo.ca
2019-01-04 17:46:41.626209;DEPTH0;URL245679;http://data.waterpointdata.org;https://data.waterpointdata.org/;SOCRATA;2;(not available);United States;data.waterpointdata.org
2019-01-04 17:32:43.591811;DEPTH0;URL150564;http://data.weatherfordtx.gov;https://data.weatherfordtx.gov/login;SOCRATA;-1;(not available);United States;data.weatherfordtx.gov
2019-01-04 17:46:45.626066;DEPTH0;URL245868;http://data.weho.org;https://data.weho.org/;SOCRATA;22;(not available);United States;data.weho.org
2019-01-04 16:18:36.297462;DEPTH0;URL13614;http://data.whiterockcity.ca;http://data.whiterockcity.ca;CKAN;154;Canada;United States;data.whiterockcity.ca
2019-01-04 16:18:37.937429;DEPTH0;URL13622;http://data.winnipeg.ca;https://data.winnipeg.ca/;SOCRATA;82;Canada;United States;data.winnipeg.ca
2019-01-04 17:52:39.270341;DEPTH1;URL39325;http://data.wu.ac.at/portal;https://data.wu.ac.at:443/portal;CKAN;127;Austria;Austria;data.wu.ac.at
2019-01-04 17:46:55.453864;DEPTH0;URL247450;http://data.yorkopendata.org;https://data.yorkopendata.org/dataset;CKAN;1035;(not available);United Kingdom;data.yorkopendata.org
2019-01-04 17:33:50.542903;DEPTH0;URL151379;http://data.zagreb.hr;http://data.zagreb.hr;CKAN;49;Croatia;Ireland;data.zagreb.hr
2019-01-04 16:40:31.322222;DEPTH0;URL25963;http://data1-chesco.opendata.arcgis.com;http://data1-chesco.opendata.arcgis.com;ARCGIS;2;(not available);United States;data1-chesco.opendata.arcgis.com
2019-01-04 16:40:34.540809;DEPTH0;URL25964;http://data1-codb.opendata.arcgis.com;http://data1-codb.opendata.arcgis.com;ARCGIS;19;(not available);United States;data1-codb.opendata.arcgis.com
2019-01-04 16:40:37.993797;DEPTH0;URL25965;http://data1-cogp.opendata.arcgis.com;http://data1-cogp.opendata.arcgis.com;ARCGIS;7;(not available);United States;data1-cogp.opendata.arcgis.com
2019-01-04 16:40:42.228141;DEPTH0;URL25966;http://data1-cotgis.opendata.arcgis.com;http://data1-cotgis.opendata.arcgis.com;ARCGIS;105;(not available);United States;data1-cotgis.opendata.arcgis.com
2019-01-04 16:40:45.227933;DEPTH0;URL25967;https://data1-cruzgis.opendata.arcgis.com;https://data1-cruzgis.opendata.arcgis.com;ARCGIS;71;(not available);United States;data1-cruzgis.opendata.arcgis.com
2019-01-04 16:22:58.013875;DEPTH0;URL25698;http://data-1-hobartcc.opendata.arcgis.com;http://data-1-hobartcc.opendata.arcgis.com;ARCGIS;64;(not available);United States;data-1-hobartcc.opendata.arcgis.com
2019-01-04 16:40:52.477788;DEPTH0;URL25969;http://data1-msb.opendata.arcgis.com;https://data1-msb.opendata.arcgis.com/;ARCGIS;58;(not available);United States;data1-msb.opendata.arcgis.com
2019-01-04 16:40:55.805785;DEPTH0;URL25970;http://data1-santarosagis.opendata.arcgis.com;http://data1-santarosagis.opendata.arcgis.com;ARCGIS;21;(not available);United States;data1-santarosagis.opendata.arcgis.com
2019-01-04 16:23:01.498149;DEPTH0;URL25699;http://data-1-sussex.opendata.arcgis.com;http://data-1-sussex.opendata.arcgis.com;ARCGIS;25;(not available);United States;data-1-sussex.opendata.arcgis.com
2019-01-04 16:11:19.068586;DEPTH0;URL3994;http://data2.cerdi.edu.au;http://data2.cerdi.edu.au;CKAN;511;Australia;(not available);data2.cerdi.edu.au
2019-01-04 16:41:17.180043;DEPTH0;URL25976;http://data2017-04-05t135915451z-waupacacounty.opendata.arcgis.com;https://data2017-04-05t135915451z-waupacacounty.opendata.arcgis.com/;ARCGIS;54;(not available);United States;data2017-04-05t135915451z-waupacacounty.opendata.arcgis.com
2019-01-04 16:41:23.304842;DEPTH0;URL25978;http://data2017-09-06t154623620z-twra.opendata.arcgis.com;http://data2017-09-06t154623620z-twra.opendata.arcgis.com;ARCGIS;127;(not available);United States;data2017-09-06t154623620z-twra.opendata.arcgis.com
2019-01-04 16:41:26.367261;DEPTH0;URL25979;http://data2017-10-02t094246233z-symcea.opendata.arcgis.com;http://data2017-10-02t094246233z-symcea.opendata.arcgis.com;ARCGIS;23;(not available);United States;data2017-10-02t094246233z-symcea.opendata.arcgis.com
2019-01-04 16:40:58.883814;DEPTH0;URL25971;http://data2-newbraunfels.opendata.arcgis.com;http://data2-newbraunfels.opendata.arcgis.com;ARCGIS;26;(not available);United States;data2-newbraunfels.opendata.arcgis.com
2019-01-04 16:41:02.492986;DEPTH0;URL25972;http://data2-vgin.opendata.arcgis.com;http://data2-vgin.opendata.arcgis.com;ARCGIS;120;(not available);United States;data2-vgin.opendata.arcgis.com
2019-01-04 16:41:08.680355;DEPTH0;URL25974;http://data2-wakeforestnc.opendata.arcgis.com;http://data2-wakeforestnc.opendata.arcgis.com;ARCGIS;47;(not available);United States;data2-wakeforestnc.opendata.arcgis.com
2019-01-04 16:23:04.419857;DEPTH0;URL25700;http://data-3rww.opendata.arcgis.com;http://data-3rww.opendata.arcgis.com;ARCGIS;27;(not available);United States;data-3rww.opendata.arcgis.com
2019-01-04 16:41:29.460890;DEPTH0;URL25980;http://data3-wilkescountygis.opendata.arcgis.com;http://data3-wilkescountygis.opendata.arcgis.com;ARCGIS;23;(not available);United States;data3-wilkescountygis.opendata.arcgis.com
2019-01-04 16:23:07.138591;DEPTH0;URL25701;http://data-acpa.opendata.arcgis.com;http://data-acpa.opendata.arcgis.com;ARCGIS;33;(not available);United States;data-acpa.opendata.arcgis.com
2019-01-04 16:23:10.029064;DEPTH0;URL25702;http://data-agenciadetierras.opendata.arcgis.com;http://data-agenciadetierras.opendata.arcgis.com;ARCGIS;6;(not available);United States;data-agenciadetierras.opendata.arcgis.com
2019-01-04 16:23:13.279014;DEPTH0;URL25703;http://data-airparif-asso.opendata.arcgis.com;http://data-airparif-asso.opendata.arcgis.com;ARCGIS;45;(not available);United States;data-airparif-asso.opendata.arcgis.com
2019-01-04 16:23:16.856961;DEPTH0;URL25705;http://data-anaheim.opendata.arcgis.com;http://data-anaheim.opendata.arcgis.com;ARCGIS;48;(not available);United States;data-anaheim.opendata.arcgis.com
2019-01-04 16:23:23.622538;DEPTH0;URL25707;http://data-argyll-bute.opendata.arcgis.com;http://data-argyll-bute.opendata.arcgis.com;ARCGIS;31;(not available);United States;data-argyll-bute.opendata.arcgis.com
2019-01-04 16:23:27.137916;DEPTH0;URL25708;http://data-arlingtontx.opendata.arcgis.com;http://data-arlingtontx.opendata.arcgis.com;ARCGIS;38;(not available);United States;data-arlingtontx.opendata.arcgis.com
2019-01-04 16:23:30.044011;DEPTH0;URL25709;http://data-atgis.opendata.arcgis.com;http://data-atgis.opendata.arcgis.com;ARCGIS;33;(not available);United States;data-atgis.opendata.arcgis.com
2019-01-04 16:23:35.840735;DEPTH0;URL25711;http://data-atmo-guyane.opendata.arcgis.com;http://data-atmo-guyane.opendata.arcgis.com;ARCGIS;9;(not available);United States;data-atmo-guyane.opendata.arcgis.com
2019-01-04 16:23:38.934336;DEPTH0;URL25712;http://data-atmo-hdf.opendata.arcgis.com;http://data-atmo-hdf.opendata.arcgis.com;ARCGIS;22;(not available);United States;data-atmo-hdf.opendata.arcgis.com
2019-01-04 16:23:42.184291;DEPTH0;URL25713;http://data-atmo-occitanie.opendata.arcgis.com;http://data-atmo-occitanie.opendata.arcgis.com;ARCGIS;30;(not available);United States;data-atmo-occitanie.opendata.arcgis.com
2019-01-04 16:23:46.871606;DEPTH0;URL25714;http://data-auroraco.opendata.arcgis.com;http://data-auroraco.opendata.arcgis.com;ARCGIS;103;(not available);United States;data-auroraco.opendata.arcgis.com
2019-01-04 17:19:05.166212;DEPTH0;URL147310;https://data-backoffice.anfr.fr;https://data-backoffice.anfr.fr;CKAN;6;France;France;data-backoffice.anfr.fr
2019-01-04 16:23:50.309019;DEPTH0;URL25715;http://data-baycountygis.opendata.arcgis.com;http://data-baycountygis.opendata.arcgis.com;ARCGIS;15;(not available);United States;data-baycountygis.opendata.arcgis.com
2019-01-04 16:23:54.418243;DEPTH0;URL25716;http://data-bcogc.opendata.arcgis.com;https://data-bcogc.opendata.arcgis.com/;ARCGIS;43;(not available);United States;data-bcogc.opendata.arcgis.com
2019-01-04 17:18:13.636763;DEPTH0;URL144666;https://data-bioeconomy.jrc.ec.europa.eu;https://data-bioeconomy.jrc.ec.europa.eu;CKAN;287;(not available);(not available);data-bioeconomy.jrc.ec.europa.eu
2019-01-04 16:24:01.996117;DEPTH0;URL25718;http://data-bniajfi.opendata.arcgis.com;https://data-bniajfi.opendata.arcgis.com/;ARCGIS;33;(not available);United States;data-bniajfi.opendata.arcgis.com
2019-01-04 17:46:47.938435;DEPTH0;URL246915;https://databox.worldbank.org;https://databox.worldbank.org;CKAN;582;(not available);United States;databox.worldbank.org
2019-01-04 16:24:08.292738;DEPTH0;URL25720;http://data-brevardbocc.opendata.arcgis.com;http://data-brevardbocc.opendata.arcgis.com;ARCGIS;2;(not available);United States;data-brevardbocc.opendata.arcgis.com
2019-01-04 16:24:09.183434;DEPTH0;URL25721;http://data-brookhavenga.opendata.arcgis.com;http://data-brookhavenga.opendata.arcgis.com;ARCGIS;-1;(not available);United States;data-brookhavenga.opendata.arcgis.com
2019-01-04 16:24:15.230069;DEPTH0;URL25723;http://data-burlingtonvt.opendata.arcgis.com;https://data-burlingtonvt.opendata.arcgis.com/;ARCGIS;2;(not available);United States;data-burlingtonvt.opendata.arcgis.com
2019-01-04 16:24:18.823665;DEPTH0;URL25724;http://data-cabq.opendata.arcgis.com;http://data-cabq.opendata.arcgis.com;ARCGIS;2;(not available);United States;data-cabq.opendata.arcgis.com
2019-01-04 16:24:21.995468;DEPTH0;URL25725;http://data-cacfp-sfsp.opendata.arcgis.com;http://data-cacfp-sfsp.opendata.arcgis.com;ARCGIS;1;(not available);United States;data-cacfp-sfsp.opendata.arcgis.com
2019-01-04 16:24:27.948320;DEPTH0;URL25726;http://data-calgaryregion.opendata.arcgis.com;http://data-calgaryregion.opendata.arcgis.com;ARCGIS;77;(not available);United States;data-calgaryregion.opendata.arcgis.com
2019-01-04 16:24:30.932596;DEPTH0;URL25727;http://data-canalrivertrust.opendata.arcgis.com;http://data-canalrivertrust.opendata.arcgis.com;ARCGIS;1;(not available);United States;data-canalrivertrust.opendata.arcgis.com
2019-01-04 16:24:33.963841;DEPTH0;URL25728;http://data-carltoncounty.opendata.arcgis.com;http://data-carltoncounty.opendata.arcgis.com;ARCGIS;3;(not available);United States;data-carltoncounty.opendata.arcgis.com
2019-01-04 16:24:39.072999;DEPTH0;URL25730;http://data-carpc.opendata.arcgis.com;http://data-carpc.opendata.arcgis.com;ARCGIS;3;(not available);United States;data-carpc.opendata.arcgis.com
2019-01-04 16:24:42.135407;DEPTH0;URL25731;http://data-carrollco-md.opendata.arcgis.com;http://data-carrollco-md.opendata.arcgis.com;ARCGIS;25;(not available);United States;data-carrollco-md.opendata.arcgis.com
2019-01-04 16:24:46.119578;DEPTH0;URL25732;http://data-carver.opendata.arcgis.com;http://data-carver.opendata.arcgis.com;ARCGIS;67;(not available);United States;data-carver.opendata.arcgis.com
2019-01-04 16:24:49.369500;DEPTH0;URL25733;http://data-castillalamancha.opendata.arcgis.com;http://data-castillalamancha.opendata.arcgis.com;ARCGIS;26;(not available);United States;data-castillalamancha.opendata.arcgis.com
2019-01-04 17:26:42.666575;DEPTH0;URL149961;http://datacatalog.cookcountyil.gov;https://datacatalog.cookcountyil.gov/;SOCRATA;323;(not available);United States;datacatalog.cookcountyil.gov
2019-01-04 17:56:39.387333;DEPTH1;URL961611;https://datacatalog.regione.emilia-romagna.it/catalogCTA;https://datacatalog.regione.emilia-romagna.it/catalogCTA/;CKAN;357;Italy;Italy;datacatalog.regione.emilia-romagna.it
2019-01-04 16:25:09.650085;DEPTH0;URL25734;http://data-cdfw.opendata.arcgis.com;http://data-cdfw.opendata.arcgis.com;ARCGIS;1026;(not available);United States;data-cdfw.opendata.arcgis.com
2019-01-04 16:25:12.634432;DEPTH0;URL25735;https://data-chamblee.opendata.arcgis.com;https://data-chamblee.opendata.arcgis.com;ARCGIS;29;(not available);United States;data-chamblee.opendata.arcgis.com
2019-01-04 16:25:17.181115;DEPTH0;URL25736;http://data-charleston-sc.opendata.arcgis.com;https://data-charleston-sc.opendata.arcgis.com/;ARCGIS;36;(not available);United States;data-charleston-sc.opendata.arcgis.com
2019-01-04 16:25:25.790198;DEPTH0;URL25738;http://data-charlottesville.opendata.arcgis.com;http://data-charlottesville.opendata.arcgis.com;ARCGIS;84;(not available);United States;data-charlottesville.opendata.arcgis.com
2019-01-04 16:25:31.039947;DEPTH0;URL25739;http://data-cityoflynchburg.opendata.arcgis.com;http://data-cityoflynchburg.opendata.arcgis.com;ARCGIS;168;(not available);United States;data-cityoflynchburg.opendata.arcgis.com
2019-01-04 16:25:40.336519;DEPTH0;URL25741;http://data-cityofmadison.opendata.arcgis.com;http://data-cityofmadison.opendata.arcgis.com;ARCGIS;147;(not available);United States;data-cityofmadison.opendata.arcgis.com
2019-01-04 16:25:43.164627;DEPTH0;URL25742;http://data-cityofmarietta.opendata.arcgis.com;http://data-cityofmarietta.opendata.arcgis.com;ARCGIS;13;(not available);United States;data-cityofmarietta.opendata.arcgis.com
2019-01-04 16:25:48.758206;DEPTH0;URL25743;http://data-cityofpg.opendata.arcgis.com;http://data-cityofpg.opendata.arcgis.com;ARCGIS;158;(not available);United States;data-cityofpg.opendata.arcgis.com
2019-01-04 16:25:54.001535;DEPTH0;URL25745;http://data-cityofshawneeks.opendata.arcgis.com;http://data-cityofshawneeks.opendata.arcgis.com;ARCGIS;10;(not available);United States;data-cityofshawneeks.opendata.arcgis.com
2019-01-04 16:25:57.101630;DEPTH0;URL25746;http://data-cityofthornton.opendata.arcgis.com;http://data-cityofthornton.opendata.arcgis.com;ARCGIS;23;(not available);United States;data-cityofthornton.opendata.arcgis.com
2019-01-04 16:26:01.663997;DEPTH0;URL25747;http://data-claycountymn.opendata.arcgis.com;http://data-claycountymn.opendata.arcgis.com;ARCGIS;1;(not available);United States;data-claycountymn.opendata.arcgis.com
2019-01-04 16:26:08.616796;DEPTH0;URL25748;http://data-clf.opendata.arcgis.com;http://data-clf.opendata.arcgis.com;ARCGIS;135;(not available);United States;data-clf.opendata.arcgis.com
2019-01-04 16:26:11.319907;DEPTH0;URL25749;http://data-cochranegis.opendata.arcgis.com;http://data-cochranegis.opendata.arcgis.com;ARCGIS;16;(not available);United States;data-cochranegis.opendata.arcgis.com
2019-01-04 16:26:14.272889;DEPTH0;URL25751;http://data-cofnm.opendata.arcgis.com;http://data-cofnm.opendata.arcgis.com;ARCGIS;13;(not available);United States;data-cofnm.opendata.arcgis.com
2019-01-04 16:26:17.850867;DEPTH0;URL25752;http://data-cog-gis.opendata.arcgis.com;http://data-cog-gis.opendata.arcgis.com;ARCGIS;25;(not available);United States;data-cog-gis.opendata.arcgis.com
2019-01-04 16:26:21.303942;DEPTH0;URL25753;http://data-cogp.opendata.arcgis.com;http://data-cogp.opendata.arcgis.com;ARCGIS;7;(not available);United States;data-cogp.opendata.arcgis.com
2019-01-04 16:26:25.803849;DEPTH0;URL25754;http://data-columbus.opendata.arcgis.com;http://data-columbus.opendata.arcgis.com;ARCGIS;79;(not available);United States;data-columbus.opendata.arcgis.com
2019-01-04 16:26:28.928638;DEPTH0;URL25755;http://data-comalcounty.opendata.arcgis.com;http://data-comalcounty.opendata.arcgis.com;ARCGIS;18;(not available);United States;data-comalcounty.opendata.arcgis.com
2019-01-04 16:26:32.225447;DEPTH0;URL25756;http://data-conwayargis.opendata.arcgis.com;http://data-conwayargis.opendata.arcgis.com;ARCGIS;16;(not available);United States;data-conwayargis.opendata.arcgis.com
2019-01-04 16:26:35.178496;DEPTH0;URL25757;http://data-cos-gis.opendata.arcgis.com;http://data-cos-gis.opendata.arcgis.com;ARCGIS;24;(not available);United States;data-cos-gis.opendata.arcgis.com
2019-01-04 16:26:39.443954;DEPTH0;URL25758;http://data-countyofriverside.opendata.arcgis.com;http://data-countyofriverside.opendata.arcgis.com;ARCGIS;81;(not available);United States;data-countyofriverside.opendata.arcgis.com
2019-01-04 16:26:42.975083;DEPTH0;URL25759;http://data-crcc.opendata.arcgis.com;https://data-crcc.opendata.arcgis.com/;ARCGIS;11;(not available);United States;data-crcc.opendata.arcgis.com
2019-01-04 16:26:50.115417;DEPTH0;URL25761;http://data-crookcounty.opendata.arcgis.com;https://data-crookcounty.opendata.arcgis.com/;ARCGIS;74;(not available);United States;data-crookcounty.opendata.arcgis.com
2019-01-04 16:27:00.708793;DEPTH0;URL25763;http://data-crtm.opendata.arcgis.com;http://data-crtm.opendata.arcgis.com;ARCGIS;272;(not available);United States;data-crtm.opendata.arcgis.com
2019-01-04 16:27:07.989883;DEPTH0;URL25765;http://data-cstx.opendata.arcgis.com;http://data-cstx.opendata.arcgis.com;ARCGIS;29;(not available);United States;data-cstx.opendata.arcgis.com
2019-01-04 16:27:11.364713;DEPTH0;URL25766;http://data-ctmaps.opendata.arcgis.com;http://data-ctmaps.opendata.arcgis.com;ARCGIS;43;(not available);United States;data-ctmaps.opendata.arcgis.com
2019-01-04 16:27:15.880164;DEPTH0;URL25767;http://data-cuyahoga.opendata.arcgis.com;https://data-cuyahoga.opendata.arcgis.com/;ARCGIS;48;(not available);United States;data-cuyahoga.opendata.arcgis.com
2019-01-04 16:41:32.757667;DEPTH0;URL25981;http://datadatadata-awcnet.opendata.arcgis.com;http://datadatadata-awcnet.opendata.arcgis.com;ARCGIS;51;(not available);United States;datadatadata-awcnet.opendata.arcgis.com
2019-01-04 16:27:20.145708;DEPTH0;URL25768;http://data-dcc.opendata.arcgis.com;http://data-dcc.opendata.arcgis.com;ARCGIS;69;(not available);United States;data-dcc.opendata.arcgis.com
2019-01-04 16:27:25.770553;DEPTH0;URL25769;http://data-dchcmpo.opendata.arcgis.com;http://data-dchcmpo.opendata.arcgis.com;ARCGIS;241;(not available);United States;data-dchcmpo.opendata.arcgis.com
2019-01-04 16:27:29.598560;DEPTH0;URL25770;http://data-dcnr.opendata.arcgis.com;http://data-dcnr.opendata.arcgis.com;ARCGIS;81;(not available);United States;data-dcnr.opendata.arcgis.com
2019-01-04 17:10:03.653187;DEPTH0;URL96323;https://datadiscoverycenter.opendatasoft.com;https://datadiscoverycenter.opendatasoft.com/pages/homepage/;OPENDATASOFT;24;(not available);United States;datadiscoverycenter.opendatasoft.com
2019-01-04 16:27:35.832610;DEPTH0;URL25773;http://data-dogis.opendata.arcgis.com;http://data-dogis.opendata.arcgis.com;ARCGIS;65;(not available);United States;data-dogis.opendata.arcgis.com
2019-01-04 16:27:37.066956;DEPTH0;URL25775;http://data-eastlongmeadow.opendata.arcgis.com;http://data-eastlongmeadow.opendata.arcgis.com;ARCGIS;-1;(not available);United States;data-eastlongmeadow.opendata.arcgis.com
2019-01-04 16:27:48.301039;DEPTH0;URL25777;http://data-ebrgis.opendata.arcgis.com;https://data-ebrgis.opendata.arcgis.com/;ARCGIS;10;(not available);United States;data-ebrgis.opendata.arcgis.com
2019-01-04 16:27:55.050798;DEPTH0;URL25779;http://data-ecgis.opendata.arcgis.com;http://data-ecgis.opendata.arcgis.com;ARCGIS;49;(not available);United States;data-ecgis.opendata.arcgis.com
2019-01-04 16:28:05.878575;DEPTH0;URL25780;http://data-ejopendataportal.opendata.arcgis.com;http://data-ejopendataportal.opendata.arcgis.com;ARCGIS;765;(not available);United States;data-ejopendataportal.opendata.arcgis.com
2019-01-04 16:28:09.565884;DEPTH0;URL25781;http://data-envconnections.opendata.arcgis.com;http://data-envconnections.opendata.arcgis.com;ARCGIS;71;(not available);United States;data-envconnections.opendata.arcgis.com
2019-01-04 16:28:14.784426;DEPTH0;URL25782;http://data-fairfaxcountygis.opendata.arcgis.com;http://data-fairfaxcountygis.opendata.arcgis.com;ARCGIS;180;(not available);United States;data-fairfaxcountygis.opendata.arcgis.com
2019-01-04 16:28:19.643680;DEPTH0;URL25784;http://data-fapi.opendata.arcgis.com;http://data-fapi.opendata.arcgis.com;ARCGIS;1;(not available);United States;data-fapi.opendata.arcgis.com
